service_id,date,exception_type
025-17-1300122023-L#B,20231219,2
025-17-1300122023-L#B,20231224,2
025-19-1645122023-L#B,20231202,2
025-19-1645122023-L#B,20231203,2
025-19-1645122023-L#B,20231209,2
025-19-1645122023-L#B,20231210,2
025-19-1645122023-L#B,20231216,2
025-19-1645122023-L#B,20231217,2
025-19-1645122023-L#B,20231225,2
025-19-1645122023-L#B,20231226,2
025-19-1645122023-L#B,20231227,2
025-2-0830122023-B#L,20231203,2
025-2-0830122023-B#L,20231210,2
025-2-0830122023-B#L,20231215,2
025-2-0830122023-B#L,20231217,2
025-2-0830122023-B#L,20231222,2
025-2-0830122023-B#L,20231223,2
025-2-0830122023-B#L,20231229,2
025-2-0830122023-B#L,20231230,2
025-22-1540122023-B#L,20231216,2
025-23-1800012024-L#B,20240108,2
025-23-1800012024-L#B,20240109,2
025-23-1800122023-L#B,20231204,2
025-23-1800122023-L#B,20231205,2
025-23-1800122023-L#B,20231209,2
025-23-1800122023-L#B,20231211,2
025-23-1800122023-L#B,20231212,2
025-23-1800122023-L#B,20231218,2
025-23-1800122023-L#B,20231219,2
025-23-1800122023-L#B,20231223,2
025-23-1800122023-L#B,20231224,2
025-24-1630012024-B#L,20240108,2
025-24-1630012024-B#L,20240109,2
025-24-1630122023-B#L,20231204,2
025-24-1630122023-B#L,20231205,2
025-24-1630122023-B#L,20231211,2
025-24-1630122023-B#L,20231212,2
025-24-1630122023-B#L,20231218,2
025-24-1630122023-B#L,20231219,2
025-24-1630122023-B#L,20231224,2
025-4-0900122023-B#L,20231225,2
025-4-0900122023-B#L,20231226,2
025-6-0800122023-B#L,20231216,2
025-8-0930012024-B#L,20240108,2
025-8-0930012024-B#L,20240109,2
025-8-0930122023-B#L,20231218,2
025-8-0930122023-B#L,20231219,2
025-8-0930122023-B#L,20231224,2
027-11-1145122023-M#E,20231224,2
027-11-1145122023-M#E,20231225,2
027-13-0600122023-M#OL,20231207,2
027-13-0600122023-M#OL,20231214,2
